,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
5310,753,52233,608,b'GALAXY',b'STARFORMING',0.03709279,696.635,169.5425,109.9338,207.8624,20.01221,133.8667,96.60991,-28.2002,-8.556836
5311,754,52232,429,b'GALAXY',b'STARBURST',0.03996569,512.8027,118.1908,100.092,120.9496,15.12125,113.1659,75.86983,-51.84024,-12.15987
5312,756,52577,427,b'GALAXY',b'STARFORMING',0.06298215,1116.942,265.7249,131.162,448.4168,44.0297,254.4282,196.3219,-29.7494,-11.88951
5313,757,52238,292,b'GALAXY',b'STARBURST',0.04578128,1713.344,409.7385,175.3402,616.0363,31.79774,275.6645,204.2148,-68.46786,-24.7937
5314,758,52253,66,b'GALAXY',b'STARBURST',0.03253327,1154.265,366.3772,1296.617,65.31279,25.05409,125.6505,91.2394,-159.9208,-9.171831
5315,760,52264,34,b'GALAXY',b'STARFORMING',0.06126617,464.8393,102.7953,36.55964,155.0047,11.85548,81.77414,57.05185,-28.71396,-9.660391
5316,760,52264,55,b'GALAXY',b'STARFORMING',0.05586423,333.3342,88.01148,38.75693,93.53843,10.78499,72.78188,49.07707,-22.94472,-6.306455
5317,760,52264,111,b'GALAXY',b'STARBURST',0.09731516,712.0621,223.7455,617.9271,92.11874,19.84292,97.43344,69.11107,-82.27557,-11.07843
5318,761,54524,107,b'GALAXY',b'STARBURST',0.152024,312.5444,94.46214,109.1774,70.53306,8.501297,53.28367,37.54012,-60.60781,-13.67914
5319,761,52266,361,b'GALAXY',b'STARFORMING',0.04591978,861.4882,185.3423,106.9376,376.767,31.79726,174.9318,148.2013,-30.82907,-13.26786
